Name,Faculty,Document,Year,Link Detail Title
Samsul Anwar,FMIPA,Forecasting The Amount of Tuna/Madidihang (Yellowfin tuna) Landed in PPS Kutaraja Banda Aceh City With The Triple Exponential Smoothing Method,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:QIV2ME_5wuYC
Samsul Anwar,FMIPA,INVESTASI ASING: PERTUMBUHAN EKONOMI DAN BI RATE: Foreign Investment: Economic Growth And BI Rate,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:D03iK_w7-QYC
Samsul Anwar,FMIPA,PERAMALAN LAJU INFLASI BULANAN KOTA PADANG MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:TFP_iSt0sucC
Samsul Anwar,FMIPA,Analisis Distribusi Rumah Tangga Penerima Subsidi Listrik di Kabupaten Aceh Timur Tahun 2017,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:roLk4NBRz8UC
Samsul Anwar,FMIPA,Manajemen Resiko Kredit Terhadap Perusahaan Properti di Indonesia Berdasarkan Rasio Keuangannya,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:zYLM7Y9cAGgC
Samsul Anwar,FMIPA,Willingness-to-pay for a hypothetical Ebola vaccine i n Indonesia: A cross-sectional study in Aceh [version 1; peer,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:dfsIfKJdRG4C
Samsul Anwar,FMIPA,Indonesia: A cross-sectional study in Aceh [version 2; peer,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=XLF1V0IAAAAJ&cstart=20&pagesize=80&imq=Samsul+Anwar&citation_for_view=XLF1V0IAAAAJ:NaGl4SEjCO4C
Taufik Fuadi Abidin,FMIPA,SMART-TV: A Fast and Scalable Nearest Neighbor Based Classifier for Data Mining,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:u5HHmVD_uO8C
Taufik Fuadi Abidin,FMIPA,Vertical Set Square Distance Based Clustering without Prior Knowledge of K,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:9yKSN-GCB0IC
Taufik Fuadi Abidin,FMIPA,The feasibility of an Android-based pocketbook as mathematics learning media in senior high school,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:9ZlFYXVOiuMC
Taufik Fuadi Abidin,FMIPA,Vertical Set Square Distance: A Fast and Scalable Technique to Compute Total Variation in Large Datasets,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:u-x6o8ySG0sC
Taufik Fuadi Abidin,FMIPA,Singular Value Decomposition for Dimensionality Reduction in Unsupervised Text Learning Problems,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:IjCSPb-OGe4C
Taufik Fuadi Abidin,FMIPA,Klasifikasi Gambar Berwarna Menggunakan K-Nearest Neighbor dan Support Vector Machine,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:W7OEmFMy1HYC
Taufik Fuadi Abidin,FMIPA,Efficient Image Classification on Vertically Decomposed Data,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:qjMakFHDy7sC
Taufik Fuadi Abidin,FMIPA,Method and System for Data Mining of Very Large Spatial Datasets using Vertical Set Inner Products,2010,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:Se3iqnhoufwC
Taufik Fuadi Abidin,FMIPA,Pengelompokan Dokumen Menggunakan K-Means dan Singular Value Decomposition: Studi Kasus Menggunakan Data Blog,2009,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:zYLM7Y9cAGgC
Taufik Fuadi Abidin,FMIPA,N-grams based features for Indonesian tweets classification problems,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:Wp0gIr-vW9MC
Taufik Fuadi Abidin,FMIPA,Clustering Microarray Data Based on Density and Shared Nearest Neighbor Measure,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:d1gkVwhDpl0C
Taufik Fuadi Abidin,FMIPA,Anti-theft Vehicle Monitoring and Tracking Android Application Using Firebase as Web Service,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:dhFuZR0502QC
Taufik Fuadi Abidin,FMIPA,Determining Features of Web Documents and Building a Web Classifier using Support Vector Machine,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:2osOgNQ5qMEC
Taufik Fuadi Abidin,FMIPA,Automatic Extraction of Place Entities and Sentences Containing the Date and Number of Victims of Tropical Disease Incidence from the Web,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:YsMSGLbcyi4C
Taufik Fuadi Abidin,FMIPA,Pengenalan Karakter Plat Nomor Kendaraan Bermotor Menggunakan Zoning dan Fitur Freeman Chain Code,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:mVmsd5A6BfQC
Taufik Fuadi Abidin,FMIPA,Algorithm for updating n-grams word dictionary for web classification,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:4DMP91E08xMC
Taufik Fuadi Abidin,FMIPA,Analisa dan Evaluasi Afiks Stemming untuk Bahasa Indonesia,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:qUcmZB5y_30C
Taufik Fuadi Abidin,FMIPA,Learning to Classify Tropical Disease Web Pages from Large Indonesian Web Documents,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:3fE2CSJIrl8C
Taufik Fuadi Abidin,FMIPA,Penentuan Secara Otomatis Akronim dan Ekspansinya Dari Data Teks Berbahasa Indonesia,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:LkGwnXOMwfcC
Taufik Fuadi Abidin,FMIPA,Performance Analysis of Apache Hadoop for Generating Candidates of Acronym and Expansion Pairs and Their Numerical Features,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&citation_for_view=dQ9hP8kAAAAJ:7PzlFSSx8tAC
Taufik Fuadi Abidin,FMIPA,Performance Evaluation of n-Grams Ratio Features in Solving Multi-Classes Classification Problems,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:QIV2ME_5wuYC
Taufik Fuadi Abidin,FMIPA,Pembaruan Aplikasi Paperless Office Universitas Syiah Kuala,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:M3ejUd6NZC8C
Taufik Fuadi Abidin,FMIPA,A Vertical Approach to Computing Set Squared Distance,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:Zph67rFs4hoC
Taufik Fuadi Abidin,FMIPA,An Api for Transparent Distributed Vertical Data Mining,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:UeHWp8X0CEIC
Taufik Fuadi Abidin,FMIPA,North Dakota State-Wide Housing Needs Assessment: 2004 Final Report,2004,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:KlAtU1dfN6UC
Taufik Fuadi Abidin,FMIPA,Decision tree classifier for university single rate tuition fee system,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:mB3voiENLucC
Taufik Fuadi Abidin,FMIPA,GOOGLE MAPS AND MAPBOX API PERFORMANCE ANALYSIS ON ANDROID-BASED LECTURE ATTENDANCE APPLICATION,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:ZeXyd9-uunAC
Taufik Fuadi Abidin,FMIPA,Periodic Update and Automatic Extraction of Web Data for Creating a Google Earth Based Tool,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:4TOpqqG69KYC
Taufik Fuadi Abidin,FMIPA,Rule-Based and Machine Learning Approach for Event Sentence Extraction in Indonesian Online News Articles,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:_kc_bZDykSQC
Taufik Fuadi Abidin,FMIPA,An Alternative Arrangement of Symmetric Datasets for Vertical Clustering Algorithms.,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:Y0pCki6q_DkC
Taufik Fuadi Abidin,FMIPA,Indonesia's Districts Mapping Based on the Scores of the 2017 High School National Examination,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:R3hNpaxXUhUC
Taufik Fuadi Abidin,FMIPA,Deep Neural Network for Automatic Speech Recognition from Indonesian Audio using Several Lexicon Types,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:TQgYirikUcIC
Taufik Fuadi Abidin,FMIPA,Model and Simulation to Reduce Covid-19 New Infectious Cases: A Survey,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:HDshCWvjkbEC
Taufik Fuadi Abidin,FMIPA,IndoAcro: An Indonesian Acronym and Expansion Repository with Data Auto-Update Implementation,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:hFOr9nPyWt4C
Taufik Fuadi Abidin,FMIPA,Recognizing Indonesian Acronym and Expansion Pairs with Supervised Learning and MapReduce,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:hC7cP41nSMkC
Taufik Fuadi Abidin,FMIPA,Clustering of Districts in Indonesia using the 2015 High School Social Sciences National Examination Results,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:IWHjjKOFINEC
Taufik Fuadi Abidin,FMIPA,A Distributed Approach to Determine Acronym and Expansion Pairs using Apache Spark,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:L8Ckcad2t8MC
Taufik Fuadi Abidin,FMIPA,Analisa Keefektifan MySQL Cluster dan Non-Cluster Dalam Memproses Data Akademik,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:aqlVkmm33-oC
Taufik Fuadi Abidin,FMIPA,Students’ Metacognitive Skill in Mathematics Learning with Cabri Geometry II Plus,2013,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:qxL8FJ1GzNcC
Taufik Fuadi Abidin,FMIPA,Development of tsunami evacuation simulation for Banda Aceh City planning,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:-f6ydRqryjwC
Taufik Fuadi Abidin,FMIPA,Enhanced SMART-TV: A Classifier with Vertical Data Structure and Dimensional Projections Pruning,2009,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:roLk4NBRz8UC
Taufik Fuadi Abidin,FMIPA,Vertical Data Mining on Very Large Data Sets,2009,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:0EnyYjriUFMC
Taufik Fuadi Abidin,FMIPA,Vertical total variation for developing a scalable nearest neighbor classifier,2006,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:ufrVoPGSRksC
Taufik Fuadi Abidin,FMIPA,Vertical Database Design for Scalable Data Mining,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:hqOjcs7Dif8C
Taufik Fuadi Abidin,FMIPA,Vertical Data Mining,2005,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:UebtZRa9Y70C
Taufik Fuadi Abidin,FMIPA,Vertical Set Inner Products: A Fast and Scalable Technique to Compute Total Variation in Large Data Set,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:YOwf2qJgpHMC
Taufik Fuadi Abidin,FMIPA,Vertical Database Design for Scalable Data Mining,,/citations?view_op=view_citation&hl=en&oe=ASCII&user=dQ9hP8kAAAAJ&cstart=20&pagesize=80&citation_for_view=dQ9hP8kAAAAJ:ULOm3_A8WrAC
Vera  Halfiani,FMIPA,Amplitude increasing formula of bichromatic wave propagation based on fifth order side band solution of Korteweg de Vries equation,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:9yKSN-GCB0IC
Vera  Halfiani,FMIPA,An envelope equation of Benjamin Bona Mahony wave group,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:roLk4NBRz8UC
Vera  Halfiani,FMIPA,Deformation of bichromatic wave groups based on third order side band solution of Benjamin-Bona-Mahony equation,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:IjCSPb-OGe4C
Vera  Halfiani,FMIPA,Numerical study of lee waves characteristics in the ocean,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:Se3iqnhoufwC
Vera  Halfiani,FMIPA,Nonlinear Evolution of Benjamin-Bona-Mahony Wave Packet due to an Instability of a Pair of Modulations,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:W7OEmFMy1HYC
Vera  Halfiani,FMIPA,Mathematical model of parking space unit for triangular parking area,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:u-x6o8ySG0sC
Vera  Halfiani,FMIPA,The epidemic of tuberculosis on vaccinated population,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:UeHWp8X0CEIC
Vera  Halfiani,FMIPA,Optimization model of parking charge and income using Lagrange multiplier method,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:Y0pCki6q_DkC
Vera  Halfiani,FMIPA,An optimal control solution using multiple shooting method,2012,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:2osOgNQ5qMEC
Vera  Halfiani,FMIPA,The dynamics of surface wave propagation based on the Benjamin Bona Mahony equation,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:UebtZRa9Y70C
Vera  Halfiani,FMIPA,Fifth order semi analytical solution of exact Korteweg-de Vries equation,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:zYLM7Y9cAGgC
Vera  Halfiani,FMIPA,Mathematical model of tuberculosis epidemic with recovery time delay,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:ufrVoPGSRksC
Vera  Halfiani,FMIPA,Triple-flap wavemaker based on linear wave theory,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:eQOLeE2rZwMC
Vera  Halfiani,FMIPA,Mathematical analysis on SEIR-type model of the Tuberculosis disease spread with vaccination and treatment elements,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:YsMSGLbcyi4C
Vera  Halfiani,FMIPA,Mathematical model of snake-type multi-directional wave generation,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:Tyk-4Ss8FVUC
Vera  Halfiani,FMIPA,Nonlinear evolution of bichromatic waves based on the fifth order solution of benjamin bona mahony equation,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:5nxA0vEk-isC
Vera  Halfiani,FMIPA,Mathematical Optimization Model of Parking Capacity for Parking Area in Triangular Shape,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:WF5omc3nYNoC
Vera  Halfiani,FMIPA,Nonlinear evolution of Benjamin-Feir wave group based on third order solution of Benjamin-Bona-Mahony equation,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:u5HHmVD_uO8C
Vera  Halfiani,FMIPA,Soliton solution of Benjamin-Bona-Mahony equation and modified regularized long wave equation,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:_FxGoFyzp5QC
Vera  Halfiani,FMIPA,Modification of Prim’s algorithm on complete broadcasting graph,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&citation_for_view=ywRydOoAAAAJ:qjMakFHDy7sC
Vera  Halfiani,FMIPA,Modified formula for velocity and acceleration setting in Obstacle Avoidance problem,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&cstart=20&pagesize=80&citation_for_view=ywRydOoAAAAJ:d1gkVwhDpl0C
Vera  Halfiani,FMIPA,ENHANCEMENT OF AN ALGORITHM FOR FINDING A HAMILTONIAN CYCLE,2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&cstart=20&pagesize=80&citation_for_view=ywRydOoAAAAJ:LkGwnXOMwfcC
Vera  Halfiani,FMIPA,Nontrivial On-site Soliton Solutions for Stationary Cubic-Quintic Discrete Nonlinear Schrodinger Equation.,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=ywRydOoAAAAJ&cstart=20&pagesize=80&citation_for_view=ywRydOoAAAAJ:hqOjcs7Dif8C
"Viska Mutiawani, B.IT, M.IT",FMIPA,N-grams based features for Indonesian tweets classification problems,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:YsMSGLbcyi4C
"Viska Mutiawani, B.IT, M.IT",FMIPA,Anti-theft vehicle monitoring and tracking android application using firebase as web service,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:LkGwnXOMwfcC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Developing e-learning application specifically designed for learning introductory programming,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:u5HHmVD_uO8C
"Viska Mutiawani, B.IT, M.IT",FMIPA,Hashtable Sebagai Alternatif Dari Algoritma Pencarian Biner Pada Aplikasi E-Acesia,2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:d1gkVwhDpl0C
"Viska Mutiawani, B.IT, M.IT",FMIPA,An Android agricultural commodity price information application by utilizing RESTful web service,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:W7OEmFMy1HYC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Penerapan algoritma pencarian biner dalam aplikasi kamus e-Acesia,2011,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:9yKSN-GCB0IC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Kepotajwid: Aplikasi Pembelajaran Ilmu Tajwid Berbasis Web Interaktif,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:WF5omc3nYNoC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Implementing problem-solving method in learning programming application,2017,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:Y0pCki6q_DkC
"Viska Mutiawani, B.IT, M.IT",FMIPA,"A web-based agricultural commodity price information system for Aceh region, Indonesia",2016,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:zYLM7Y9cAGgC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Building weather season pattern from Aceh local news article (Text period analysis via significant term),2014,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:u-x6o8ySG0sC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Reconstruction of LariJava Learning Programming Website Using MVC Concept,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:roLk4NBRz8UC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Design of an Indoor Localization System based on WLAN for Assisting Victim’s Evacuation Process,2019,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:UebtZRa9Y70C
"Viska Mutiawani, B.IT, M.IT",FMIPA,Markas C: An E-Learning Media for Introductory Programming,2018,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:ufrVoPGSRksC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Developing a Desktop-based Offline Quiz Application,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:Se3iqnhoufwC
"Viska Mutiawani, B.IT, M.IT",FMIPA,WLAN Based Indoor Localization System for Evacuation of Victims in a Building,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:5nxA0vEk-isC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Developing an Information System to Predict the Shelf Life of Food Products,2020,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:0EnyYjriUFMC
"Viska Mutiawani, B.IT, M.IT",FMIPA,Fractional Card Application Development,2015,/citations?view_op=view_citation&hl=en&oe=ASCII&user=3LgixxMAAAAJ&citation_for_view=3LgixxMAAAAJ:IjCSPb-OGe4C
